Module_ID,Module_AddByID,Module_EditByID,Module_DeleteByID,Module_Code,Module_Name,Module_Year,Module_Degree,Module_Intake,Module_Faculty,Module_Semester,Module_IsDeleted,Module_TimeStamp,Module_CreditValue,Module_Elective_Core
38449,NULL,NULL,NULL,MM 1001,Concept Development,1,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38450,NULL,NULL,NULL,MM 1002,World of Multimedia,1,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38451,NULL,NULL,NULL,MM 1003,Computing Fundamentals,1,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38452,NULL,NULL,NULL,MM 1004,Drawing,1,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38453,NULL,NULL,NULL,MM 1005,Design Principles 1,1,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38454,NULL,NULL,NULL,MM 1006,Typography Design,1,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38455,NULL,NULL,NULL,MM 1007,Illustration,1,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38456,NULL,NULL,NULL,MM 1008,Story Telling and Script Writing,1,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38457,NULL,NULL,NULL,MM 1009,"Art, Design and society",1,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38458,NULL,NULL,NULL,MM 1010,Animation Studies,1,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38459,NULL,NULL,NULL,MM 1011,Digital Imaging,1,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38460,NULL,NULL,NULL,MM 1012,Multimedia Imaging,1,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38461,NULL,NULL,NULL,MM 1013,Photography,2,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38462,NULL,NULL,NULL,MM 1014,Cinematography,2,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38463,NULL,NULL,NULL,MM 1015,3D Design 1,2,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38464,NULL,NULL,NULL,MM 1016,Game Design,2,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38465,NULL,NULL,NULL,MM 1017,Video Editing and Production,2,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38466,NULL,NULL,NULL,MM 1018,Interactive Design,2,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38467,NULL,NULL,NULL,MM 1019,Advertising and Media Art,2,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38468,NULL,NULL,NULL,MM 1020,Multimedia Project Management,2,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38469,NULL,NULL,NULL,MM 1021,3D Design 2,2,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38470,NULL,NULL,NULL,MM 1022,Web Design,2,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38471,NULL,NULL,NULL,MM 1023,Design Principles 2,2,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38472,NULL,NULL,NULL,MM 1024,Visual Communication,2,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38473,NULL,NULL,NULL,MM 1025,Multimedia Production,3,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38474,NULL,NULL,NULL,MM 1026,Professional Studies,3,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38475,NULL,NULL,NULL,MM 1027,Visual Effects Production,3,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38476,NULL,NULL,NULL,MM 1028,Research Methodology,3,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38477,NULL,NULL,NULL,MM 1029,Dissertation,3,20,1,1,NULL,0,2019-06-17 14:03:42,5,\\u00a0Core
38478,NULL,NULL,NULL,MM 1030,Internship,3,20,1,1,NULL,0,2019-06-17 14:03:42,4,\\u00a0Core
38479,NULL,NULL,NULL,MM 1031,Media Law and Ethics,3,20,1,1,NULL,0,2019-06-17 14:03:42,2,\\u00a0Core
38480,NULL,NULL,NULL,MM 1032,Entrepreneurship,3,20,1,1,NULL,0,2019-06-17 14:03:42,3,\\u00a0Core
38481,NULL,NULL,NULL,MM 1033,Final Project,3,20,1,1,NULL,0,2019-06-17 14:03:42,6,\\u00a0Core
38482,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,24,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38483,NULL,NULL,NULL,MA101.3,Mathematics I,1,24,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38484,NULL,NULL,NULL,CS102.3,Programming in C,1,24,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38485,NULL,NULL,NULL,CS103.3,Professional Development,1,24,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38486,NULL,NULL,NULL,SE103.3,System Analysis and Design,1,24,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38487,NULL,NULL,NULL,CS107.3,Object Oriented Programming with C#,1,24,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38488,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,24,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38489,NULL,NULL,NULL,CS104.3,Computer Architecture,1,24,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38490,NULL,NULL,NULL,CS105.3,Database Management Systems,1,24,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38491,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,24,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38492,NULL,NULL,NULL,CNET214SL,Network & System Administration,2,24,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38493,NULL,NULL,NULL,CNET233SL,Network security,2,24,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38494,NULL,NULL,NULL,PUSL2001,IT Legalization & Ethics,2,24,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38495,NULL,NULL,NULL,PUSL2008,Introduction to IoT,2,24,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38496,NULL,NULL,NULL,PUSL2010,"Servers, Datacenters and Cloud ",2,24,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38497,NULL,NULL,NULL,CNET237SL,Computer Networks,2,24,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38498,NULL,NULL,NULL,PUSL2003,Integrating project,2,24,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38499,NULL,NULL,NULL,ISAD253SL,Databases ,2,24,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38500,NULL,NULL,NULL,PUSL2009,Network and Security Programming,2,24,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38501,NULL,NULL,NULL,PRCO303SL,Computing Project,3,24,1,1,NULL,0,2019-06-17 14:03:42,40,Core
38502,NULL,NULL,NULL,CNET335SL,Cybercrime and Forensics Investigation,3,24,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38503,NULL,NULL,NULL,PUSL3109,Voice and Video over IP,3,24,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38504,NULL,NULL,NULL,CNET350SL,Network Monitoring,3,24,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38505,NULL,NULL,NULL,CNET349SL,"Incident Prevention, Detection & Response",3,24,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38506,NULL,NULL,NULL,PUSL3105,Advanced Networks ,3,24,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38507,NULL,NULL,NULL,PUSL3107,Network Security and Penetration Testing,3,24,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38508,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,25,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38509,NULL,NULL,NULL,MA101.3,Mathematics I,1,25,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38510,NULL,NULL,NULL,CS102.3,Programming in C,1,25,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38511,NULL,NULL,NULL,CS103.3,Professional Development,1,25,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38512,NULL,NULL,NULL,SE103.3,System Analysis and Design,1,25,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38513,NULL,NULL,NULL,CS107.3,Object Oriented Programming with C#,1,25,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38514,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,25,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38515,NULL,NULL,NULL,CS104.3,Computer Architecture,1,25,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38516,NULL,NULL,NULL,CS105.3,Database Management Systems,1,25,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38517,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,25,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38518,NULL,NULL,NULL,CNET214SL,Network & System Administration,2,25,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38519,NULL,NULL,NULL,CNET233SL,Network security,2,25,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38520,NULL,NULL,NULL,PUSL2001,IT Legalization & Ethics,2,25,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38521,NULL,NULL,NULL,PUSL2008,Introduction to IoT,2,25,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38522,NULL,NULL,NULL,PUSL2010,"Servers, Datacenters and Cloud ",2,25,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38523,NULL,NULL,NULL,CNET237SL,Computer Networks,2,25,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38524,NULL,NULL,NULL,PUSL2003,Integrating project,2,25,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38525,NULL,NULL,NULL,ISAD253SL,Databases ,2,25,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38526,NULL,NULL,NULL,PUSL2009,Network and Security Programming,2,25,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38527,NULL,NULL,NULL,PRCO303SL,Computing Project,3,25,1,1,NULL,0,2019-06-17 14:03:42,40,Core
38528,NULL,NULL,NULL,CNET334SL,Information Security Management,3,25,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38529,NULL,NULL,NULL,CNET335SL,Cybercrime and Forensics Investigation,3,25,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38530,NULL,NULL,NULL,CNET350SL,Network Monitoring,3,25,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38531,NULL,NULL,NULL,CNET349SL,"Incident Prevention, Detection & Response",3,25,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38532,NULL,NULL,NULL,PUSL3105,Advanced Networks ,3,25,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38533,NULL,NULL,NULL,PUSL3107,Network Security and Penetration Testing,3,25,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38534,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,23,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38535,NULL,NULL,NULL,MA101.3,Mathematics I,1,23,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38536,NULL,NULL,NULL,CS102.3,Programming in C,1,23,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38537,NULL,NULL,NULL,CS103.3,Professional Development,1,23,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38538,NULL,NULL,NULL,SE103.3,System Analysis and Design,1,23,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38539,NULL,NULL,NULL,CS107.3,Object Oriented Programming with C#,1,23,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38540,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,23,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38541,NULL,NULL,NULL,CS104.3,Computer Architecture,1,23,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38542,NULL,NULL,NULL,CS105.3,Database Management Systems,1,23,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38543,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,23,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38544,NULL,NULL,NULL,CNET233SL,Network security,2,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38545,NULL,NULL,NULL,PUSL2001,IT Legalization & Ethics,2,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38546,NULL,NULL,NULL,PUSL2008,Introduction to IoT,2,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38547,NULL,NULL,NULL,PUSL2010,"Servers, Datacenters and Cloud ",2,23,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38548,NULL,NULL,NULL,PUSL2003,Integrating project,2,23,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38549,NULL,NULL,NULL,ISAD253SL,Databases ,2,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38550,NULL,NULL,NULL,ISAD254SL,Human Computer Interaction,2,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38551,NULL,NULL,NULL,PUSL2002,Web Development Platforms,2,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38552,NULL,NULL,NULL,SOFT255SL,Software Engineering for the Internet using Java,2,23,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38553,NULL,NULL,NULL,ISAD341SL,Software Development and Project Management,3,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38554,NULL,NULL,NULL,SOFT336SL,Cross-platform Development in C++,3,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38555,NULL,NULL,NULL,PRCO303SL,Computing Project,3,23,1,1,NULL,0,2019-06-17 14:03:42,40,Core
38556,NULL,NULL,NULL,PUSL3110,Advanced Databases and Their Applications,3,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38557,NULL,NULL,NULL,CNET343SL,Distributed Systems,3,23,1,1,NULL,0,2019-06-17 14:03:42,20,Core
38558,NULL,NULL,NULL,PUSL3111,API Software Development,3,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38559,NULL,NULL,NULL,PUSL3108,Pervasive Computing,3,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38560,NULL,NULL,NULL,PUSL3106,Design Patterns and Software Engineering,3,23,1,1,NULL,0,2019-06-17 14:03:42,10,Core
38561,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38562,NULL,NULL,NULL,MA101.3,Mathematics I,1,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38563,NULL,NULL,NULL,CS102.3,Programming in C,1,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38564,NULL,NULL,NULL,CS103.3,Professional Development,1,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38565,NULL,NULL,NULL,CN101.3,Data communications and networks,1,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38566,NULL,NULL,NULL,SE101.3,Object Oriented Programming with Java,1,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38567,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38568,NULL,NULL,NULL,CS104.3,Computer Architecture,1,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38569,NULL,NULL,NULL,CS105.3,Database Management Systems,1,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38570,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38571,NULL,NULL,NULL,CN201.3,Computer Networks,2,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38572,NULL,NULL,NULL,SE201.3,Systems Analysis and Design ,2,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38573,NULL,NULL,NULL,CS201.3,Operating Systems ,2,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38574,NULL,NULL,NULL,MA201.3,Mathematics II ,2,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38575,NULL,NULL,NULL,CN202.3,Network Management ,2,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38576,NULL,NULL,NULL,SE204.3,Development of Enterprise Applications I ,2,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38577,NULL,NULL,NULL,CN205.3,Voice and Video over IP ,2,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38578,NULL,NULL,NULL,CN203.3,Network systems configuration and administration ,2,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38579,NULL,NULL,NULL,CN204.3,Network Security ,2,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38580,NULL,NULL,NULL,SE206.3,Human Computer Interaction ,2,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38581,NULL,NULL,NULL,CS301.3,IT Project Management,3,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38582,NULL,NULL,NULL,CS306.3,Information Assurance and Security,3,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38583,NULL,NULL,NULL,SE307.3,Social Issues and Professional Practice,3,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38584,NULL,NULL,NULL,SE305.6,Internship,3,19,1,1,NULL,0,2019-06-17 14:03:42,6,Core
38585,NULL,NULL,NULL,CN301.3,Advanced Routing and Switching,3,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38586,NULL,NULL,NULL,CN303.3,Service provider systems and networks,3,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38587,NULL,NULL,NULL,CN302.3,Wireless Technologies and Network Programming,3,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38588,NULL,NULL,NULL,MA301.3,Advanced Mathematics for Computing,3,19,1,1,NULL,0,2020-07-07 17:59:54,3,Elective
38589,NULL,NULL,NULL,CS302.3,Cryptography,3,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38590,NULL,NULL,NULL,IS302.3,IT Audit and Control,3,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38591,NULL,NULL,NULL,IS301.3,Enterprise Architecture,3,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38592,NULL,NULL,NULL,CN401.6,CN Award Project,4,19,1,1,NULL,0,2019-06-17 14:03:42,6,Core
38593,NULL,NULL,NULL,CN402.3,Enterprise Networks,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38594,NULL,NULL,NULL,CN403.3,"Intrusion Prevention, Detection & Response",4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38595,NULL,NULL,NULL,CN406.3,Disaster Recovery and High availability Techniques,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38596,NULL,NULL,NULL,CS407.3,Internet of Things,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38597,NULL,NULL,NULL,BS402.3,Entrepreneurship,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38598,NULL,NULL,NULL,BS401.3,Business Policy and Strategy,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38599,NULL,NULL,NULL,CS404.3,Parallel and Distributed Computing,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38600,NULL,NULL,NULL,CS405.3,Data Warehousing and Data Mining,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38601,NULL,NULL,NULL,IS401.3,Management Information Systems,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38602,NULL,NULL,NULL,IS402.3,E-Business Application Development,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38603,NULL,NULL,NULL,CS408.3,Embedded Systems,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38604,NULL,NULL,NULL,SE403.3,Platform Based Development,4,19,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38605,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38606,NULL,NULL,NULL,MA101.3,Mathematics I,1,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38607,NULL,NULL,NULL,CS102.3,Programming in C,1,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38608,NULL,NULL,NULL,CS103.3,Professional Development,1,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38609,NULL,NULL,NULL,CN101.3,Data communications and networks,1,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38610,NULL,NULL,NULL,SE101.3,Object Oriented Programming with Java,1,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38611,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38612,NULL,NULL,NULL,CS104.3,Computer Architecture,1,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38613,NULL,NULL,NULL,CS105.3,Database Management Systems,1,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38614,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38615,NULL,NULL,NULL,CN201.3,Computer Networks ,2,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38616,NULL,NULL,NULL,SE201.3,Systems Analysis and Design,2,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38617,NULL,NULL,NULL,CS201.3,Operating Systems,2,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38618,NULL,NULL,NULL,MA201.3,Mathematics II ,2,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38619,NULL,NULL,NULL,SE202.3,Introduction to Software Engineering ,2,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38620,NULL,NULL,NULL,SE204.3,Development of Enterprise Applications I ,2,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38621,NULL,NULL,NULL,CS202.3,Systems Fundamentals ,2,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38622,NULL,NULL,NULL,CS203.3,Algorithms and Complexity ,2,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38623,NULL,NULL,NULL,SE205.3,Software Architecture ,2,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38624,NULL,NULL,NULL,SE206.3,Human Computer Interaction ,2,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38625,NULL,NULL,NULL,CS303.3,Computational Theory,3,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38626,NULL,NULL,NULL,CS306.3,Information Assurance and Security,3,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38627,NULL,NULL,NULL,MA301.3,Advanced Mathematics for Computing,3,18,1,1,NULL,0,2020-07-07 17:59:55,3,Core
38628,NULL,NULL,NULL,CS305.3,Programming Languages and Compiler Design,3,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38629,NULL,NULL,NULL,SE307.3,Social Issues and Professional Practice,3,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38630,NULL,NULL,NULL,CS304.3,Advanced Database Management Systems,3,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38631,NULL,NULL,NULL,SE305.6,Internship,3,18,1,1,NULL,0,2019-06-17 14:03:42,6,Core
38632,NULL,NULL,NULL,CS302.3,Cryptography,3,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38633,NULL,NULL,NULL,SE301.3,SW Process Management,3,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38634,NULL,NULL,NULL,SE303.3,Mobile Application Development,3,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38635,NULL,NULL,NULL,CN302.3,Wireless Technologies and Network Programming,3,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38636,NULL,NULL,NULL,CS401.6,CS Honours Award Project,4,18,1,1,NULL,0,2019-06-17 14:03:42,6,Core
38637,NULL,NULL,NULL,CS402.3,Computer Graphics and Visualization,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38638,NULL,NULL,NULL,CS408.3,Embedded Systems,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38639,NULL,NULL,NULL,CS403.3,Intelligent Systems,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38640,NULL,NULL,NULL,CS404.3,Parallel and Distributed Computing,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38641,NULL,NULL,NULL,CS406.3,Bio Informatics,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38642,NULL,NULL,NULL,SE403.3,Platform Based Development,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38643,NULL,NULL,NULL,BS402.3,Entrepreneurship,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38644,NULL,NULL,NULL,BS401.3,Business Policy and Strategy,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38645,NULL,NULL,NULL,SE404.3,Agent Based Systems,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38646,NULL,NULL,NULL,CS407.3,Internet of Things,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38647,NULL,NULL,NULL,SE402.3,Development of Enterprise Applications II,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38648,NULL,NULL,NULL,CS405.3,Data Warehousing and Data Mining,4,18,1,1,NULL,0,2019-06-17 14:03:42,3,Elective
38649,NULL,NULL,NULL,CS101.3,Introduction to Computer Science,1,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38650,NULL,NULL,NULL,MA101.3,Mathematics for Computing,1,16,1,1,NULL,0,2019-09-12 10:26:53,3,Core
38651,NULL,NULL,NULL,CS102.3,Programming in C,1,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38652,NULL,NULL,NULL,CS103.3,Professional Development,1,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38653,NULL,NULL,NULL,CN101.3,Data communications and networks,1,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38654,NULL,NULL,NULL,SE101.3,Object Oriented Programming with Java,1,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38655,NULL,NULL,NULL,CS106.3,Algorithms and Data structures,1,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38656,NULL,NULL,NULL,CS104.3,Computer Architecture,1,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38657,NULL,NULL,NULL,CS105.3,Database Management Systems,1,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38658,NULL,NULL,NULL,SE102.3,Web Based Application Development,1,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38659,NULL,NULL,NULL,CN201.3,Computer Networks,2,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38660,NULL,NULL,NULL,MA201.3,Statistics for Computing,2,16,1,1,NULL,0,2019-09-12 10:29:46,3,Core
38661,NULL,NULL,NULL,SE201.3,Systems Analysis and Design,2,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38662,NULL,NULL,NULL,SE202.3,Introduction to Software Engineering,2,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38663,NULL,NULL,NULL,BS201.3,Business Studies,2,16,1,1,NULL,0,2019-09-12 10:30:59,3,Core
38664,NULL,NULL,NULL,SE204.3,Development of Enterprise Applications I,2,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
38665,NULL,NULL,NULL,IS204.3,Enterprise Systems,2,16,1,1,NULL,0,2019-09-12 10:31:53,3,Core
38666,NULL,NULL,NULL,IS203.3,Business Process Management,2,16,1,1,NULL,0,2019-06-17 14:03:42,3,Core
